modele_id;texte_id;texte
C4_ATOLD_4E_ATT_FONCTIONS_001;feedback_3;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C4_ATOLD_4E_ATT_FONCTIONS_001;feedback_4;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C4_ATOLD_4E_ATT_GRANDEURS_001;intention;identifier
C4_ATOLD_4E_ATT_GRANDEURS_001;notion;Volumes et grandeurs composées
C4_ATOLD_4E_ATT_GRANDEURS_001;definition;Calculer un volume ou une grandeur quotient comme une vitesse ou une masse volumique.
C4_ATOLD_4E_ATT_GRANDEURS_001;rappel;Cherche la propriété ou la démarche qui caractérise précisément la notion demandée.
C4_ATOLD_4E_ATT_GRANDEURS_001;enonce;Quelle description correspond le mieux à « Volumes et grandeurs composées » ?
C4_ATOLD_4E_ATT_GRANDEURS_001;option_1;Calculer un volume ou une grandeur quotient comme une vitesse ou une masse volumique.
C4_ATOLD_4E_ATT_GRANDEURS_001;option_2;Écrire et comparer des nombres en utilisant des puissances de dix et la notation scientifique.
C4_ATOLD_4E_ATT_GRANDEURS_001;option_3;Effectuer des calculs exacts avec des fractions et d'autres nombres rationnels.
C4_ATOLD_4E_ATT_GRANDEURS_001;option_4;Utiliser multiples, diviseurs et nombres premiers pour étudier des entiers.
C4_ATOLD_4E_ATT_GRANDEURS_001;correcte;1
C4_ATOLD_4E_ATT_GRANDEURS_001;feedback_1;[[Je vois]] La question porte sur « Volumes et grandeurs composées ». [[Je sais]] Calculer un volume ou une grandeur quotient comme une vitesse ou une masse volumique. [[J'en déduis]] Cette description correspond bien à la notion demandée.
C4_ATOLD_4E_ATT_GRANDEURS_001;feedback_2;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C4_ATOLD_4E_ATT_GRANDEURS_001;feedback_3;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C4_ATOLD_4E_ATT_GRANDEURS_001;feedback_4;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C4__MATOLD_4E_ATT_TRANSFO_001;intention;identifier
C4__MATOLD_4E_ATT_TRANSFO_001;notion;Agrandissements et translations
C4__MATOLD_4E_ATT_TRANSFO_001;definition;Étudier l'effet d'un agrandissement ou d'une translation sur une figure géométrique.
C4__MATOLD_4E_ATT_TRANSFO_001;rappel;Cherche la propriété ou la démarche qui caractérise précisément la notion demandée.
C4__MATOLD_4E_ATT_TRANSFO_001;enonce;Quelle description correspond le mieux à « Agrandissements et translations » ?
C4__MATOLD_4E_ATT_TRANSFO_001;option_1;Étudier l'effet d'un agrandissement ou d'une translation sur une figure géométrique.
C4__MATOLD_4E_ATT_TRANSFO_001;option_2;Écrire et comparer des nombres en utilisant des puissances de dix et la notation scientifique.
C4__MATOLD_4E_ATT_TRANSFO_001;option_3;Effectuer des calculs exacts avec des fractions et d'autres nombres rationnels.
C4__MATOLD_4E_ATT_TRANSFO_001;option_4;Utiliser multiples, diviseurs et nombres premiers pour étudier des entiers.
C4__MATOLD_4E_ATT_TRANSFO_001;correcte;1
C4__MATOLD_4E_ATT_TRANSFO_001;feedback_1;[[Je vois]] La question porte sur « Agrandissements et translations ». [[Je sais]] Étudier l'effet d'un agrandissement ou d'une translation sur une figure géométrique. [[J'en déduis]] Cette description correspond bien à la notion demandée.
C4__MATOLD_4E_ATT_TRANSFO_001;feedback_2;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C4__MATOLD_4E_ATT_TRANSFO_001;feedback_3;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C4__MATOLD_4E_ATT_TRANSFO_001;feedback_4;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C4_M_MATOLD_4E_ATT_ESPACE_001;intention;identifier
C4_M_MATOLD_4E_ATT_ESPACE_001;notion;Repérage et solides dans l’espace
C4_M_MATOLD_4E_ATT_ESPACE_001;definition;Utiliser des coordonnées ou des représentations pour se repérer dans l'espace et étudier des solides.
C4_M_MATOLD_4E_ATT_ESPACE_001;rappel;Cherche la propriété ou la démarche qui caractérise précisément la notion demandée.
C4_M_MATOLD_4E_ATT_ESPACE_001;enonce;Quelle description correspond le mieux à « Repérage et solides dans l’espace » ?
C4_M_MATOLD_4E_ATT_ESPACE_001;option_1;Utiliser des coordonnées ou des représentations pour se repérer dans l'espace et étudier des solides.
C4_M_MATOLD_4E_ATT_ESPACE_001;option_2;Écrire et comparer des nombres en utilisant des puissances de dix et la notation scientifique.
C4_M_MATOLD_4E_ATT_ESPACE_001;option_3;Effectuer des calculs exacts avec des fractions et d'autres nombres rationnels.
C4_M_MATOLD_4E_ATT_ESPACE_001;option_4;Utiliser multiples, diviseurs et nombres premiers pour étudier des entiers.
C4_M_MATOLD_4E_ATT_ESPACE_001;correcte;1
C4_M_MATOLD_4E_ATT_ESPACE_001;feedback_1;[[Je vois]] La question porte sur « Repérage et solides dans l’espace ». [[Je sais]] Utiliser des coordonnées ou des représentations pour se repérer dans l'espace et étudier des solides. [[J'en déduis]] Cette description correspond bien à la notion demandée.
C4_M_MATOLD_4E_ATT_ESPACE_001;feedback_2;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C4_M_MATOLD_4E_ATT_ESPACE_001;feedback_3;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C4_M_MATOLD_4E_ATT_ESPACE_001;feedback_4;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C4_M_MATOLD_4E_ATT_THALES_001;intention;identifier
C4_M_MATOLD_4E_ATT_THALES_001;notion;Théorème de Thalès
C4_M_MATOLD_4E_ATT_THALES_001;definition;Utiliser le parallélisme pour établir des rapports égaux entre longueurs correspondantes.
C4_M_MATOLD_4E_ATT_THALES_001;rappel;Cherche la propriété ou la démarche qui caractérise précisément la notion demandée.
C4_M_MATOLD_4E_ATT_THALES_001;enonce;Quelle description correspond le mieux à « Théorème de Thalès » ?
C4_M_MATOLD_4E_ATT_THALES_001;option_1;Utiliser le parallélisme pour établir des rapports égaux entre longueurs correspondantes.
C4_M_MATOLD_4E_ATT_THALES_001;option_2;Écrire et comparer des nombres en utilisant des puissances de dix et la notation scientifique.
C4_M_MATOLD_4E_ATT_THALES_001;option_3;Effectuer des calculs exacts avec des fractions et d'autres nombres rationnels.
C4_M_MATOLD_4E_ATT_THALES_001;option_4;Utiliser multiples, diviseurs et nombres premiers pour étudier des entiers.
C4_M_MATOLD_4E_ATT_THALES_001;correcte;1
C4_M_MATOLD_4E_ATT_THALES_001;feedback_1;[[Je vois]] La question porte sur « Théorème de Thalès ». [[Je sais]] Utiliser le parallélisme pour établir des rapports égaux entre longueurs correspondantes. [[J'en déduis]] Cette description correspond bien à la notion demandée.
C4_M_MATOLD_4E_ATT_THALES_001;feedback_2;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C4_M_MATOLD_4E_ATT_THALES_001;feedback_3;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C4_M_MATOLD_4E_ATT_THALES_001;feedback_4;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C4__MATOLD_4E_ATT_COSINUS_001;intention;identifier
C4__MATOLD_4E_ATT_COSINUS_001;notion;Cosinus dans le triangle rectangle
C4__MATOLD_4E_ATT_COSINUS_001;definition;Dans un triangle rectangle, relier un angle aigu au rapport côté adjacent sur hypoténuse.
C4__MATOLD_4E_ATT_COSINUS_001;rappel;Cherche la propriété ou la démarche qui caractérise précisément la notion demandée.
C4__MATOLD_4E_ATT_COSINUS_001;enonce;Quelle description correspond le mieux à « Cosinus dans le triangle rectangle » ?
C4__MATOLD_4E_ATT_COSINUS_001;option_1;Dans un triangle rectangle, relier un angle aigu au rapport côté adjacent sur hypoténuse.
C4__MATOLD_4E_ATT_COSINUS_001;option_2;Écrire et comparer des nombres en utilisant des puissances de dix et la notation scientifique.
C4__MATOLD_4E_ATT_COSINUS_001;option_3;Effectuer des calculs exacts avec des fractions et d'autres nombres rationnels.
C4__MATOLD_4E_ATT_COSINUS_001;option_4;Utiliser multiples, diviseurs et nombres premiers pour étudier des entiers.
C4__MATOLD_4E_ATT_COSINUS_001;correcte;1
C4__MATOLD_4E_ATT_COSINUS_001;feedback_1;[[Je vois]] La question porte sur « Cosinus dans le triangle rectangle ». [[Je sais]] Dans un triangle rectangle, relier un angle aigu au rapport côté adjacent sur hypoténuse. [[J'en déduis]] Cette description correspond bien à la notion demandée.
C4__MATOLD_4E_ATT_COSINUS_001;feedback_2;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C4__MATOLD_4E_ATT_COSINUS_001;feedback_3;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C4__MATOLD_4E_ATT_COSINUS_001;feedback_4;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C4_D_4E_ATT_DEMONSTRATION_001;intention;identifier
C4_D_4E_ATT_DEMONSTRATION_001;notion;Raisonnement géométrique
C4_D_4E_ATT_DEMONSTRATION_001;definition;Utiliser des propriétés géométriques et des déductions pour justifier une conclusion.
C4_D_4E_ATT_DEMONSTRATION_001;rappel;Cherche la propriété ou la démarche qui caractérise précisément la notion demandée.
C4_D_4E_ATT_DEMONSTRATION_001;enonce;Quelle description correspond le mieux à « Raisonnement géométrique » ?
C4_D_4E_ATT_DEMONSTRATION_001;option_1;Utiliser des propriétés géométriques et des déductions pour justifier une conclusion.
C4_D_4E_ATT_DEMONSTRATION_001;option_2;Écrire et comparer des nombres en utilisant des puissances de dix et la notation scientifique.
C4_D_4E_ATT_DEMONSTRATION_001;option_3;Effectuer des calculs exacts avec des fractions et d'autres nombres rationnels.
C4_D_4E_ATT_DEMONSTRATION_001;option_4;Utiliser multiples, diviseurs et nombres premiers pour étudier des entiers.
C4_D_4E_ATT_DEMONSTRATION_001;correcte;1
C4_D_4E_ATT_DEMONSTRATION_001;feedback_1;[[Je vois]] La question porte sur « Raisonnement géométrique ». [[Je sais]] Utiliser des propriétés géométriques et des déductions pour justifier une conclusion. [[J'en déduis]] Cette description correspond bien à la notion demandée.
C4_D_4E_ATT_DEMONSTRATION_001;feedback_2;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C4_D_4E_ATT_DEMONSTRATION_001;feedback_3;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C4_D_4E_ATT_DEMONSTRATION_001;feedback_4;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C4_ITM_MATOLD_4E_ATT_ALGO_001;intention;identifier
C4_ITM_MATOLD_4E_ATT_ALGO_001;notion;Algorithmique et programmation
C4_ITM_MATOLD_4E_ATT_ALGO_001;definition;Lire ou écrire un algorithme simple utilisant variables, conditions et boucles.
C4_ITM_MATOLD_4E_ATT_ALGO_001;rappel;Cherche la propriété ou la démarche qui caractérise précisément la notion demandée.
C4_ITM_MATOLD_4E_ATT_ALGO_001;enonce;Quelle description correspond le mieux à « Algorithmique et programmation » ?
C4_ITM_MATOLD_4E_ATT_ALGO_001;option_1;Lire ou écrire un algorithme simple utilisant variables, conditions et boucles.
C4_ITM_MATOLD_4E_ATT_ALGO_001;option_2;Écrire et comparer des nombres en utilisant des puissances de dix et la notation scientifique.
C4_ITM_MATOLD_4E_ATT_ALGO_001;option_3;Effectuer des calculs exacts avec des fractions et d'autres nombres rationnels.
C4_ITM_MATOLD_4E_ATT_ALGO_001;option_4;Utiliser multiples, diviseurs et nombres premiers pour étudier des entiers.
C4_ITM_MATOLD_4E_ATT_ALGO_001;correcte;1
C4_ITM_MATOLD_4E_ATT_ALGO_001;feedback_1;[[Je vois]] La question porte sur « Algorithmique et programmation ». [[Je sais]] Lire ou écrire un algorithme simple utilisant variables, conditions et boucles. [[J'en déduis]] Cette description correspond bien à la notion demandée.
C4_ITM_MATOLD_4E_ATT_ALGO_001;feedback_2;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C4_ITM_MATOLD_4E_ATT_ALGO_001;feedback_3;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C4_ITM_MATOLD_4E_ATT_ALGO_001;feedback_4;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_TM_MATOLD_3E_ATT_PUISS_001;intention;identifier
C3_TM_MATOLD_3E_ATT_PUISS_001;notion;Puissances et notation scientifique
C3_TM_MATOLD_3E_ATT_PUISS_001;definition;Mobiliser cette notion pour choisir une démarche correcte et justifier le résultat obtenu.
C3_TM_MATOLD_3E_ATT_PUISS_001;rappel;Cherche la propriété ou la démarche qui caractérise précisément la notion demandée.
C3_TM_MATOLD_3E_ATT_PUISS_001;enonce;Quelle description correspond le mieux à « Puissances et notation scientifique » ?
C3_TM_MATOLD_3E_ATT_PUISS_001;option_1;Mobiliser cette notion pour choisir une démarche correcte et justifier le résultat obtenu.
C3_TM_MATOLD_3E_ATT_PUISS_001;option_2;Utiliser des nombres rationnels et des racines carrées dans des calculs exacts ou approchés.
C3_TM_MATOLD_3E_ATT_PUISS_001;option_3;Décomposer des entiers en facteurs premiers et exploiter cette décomposition.
C3_TM_MATOLD_3E_ATT_PUISS_001;option_4;Transformer une expression littérale en développant, réduisant ou factorisant selon le besoin.
C3_TM_MATOLD_3E_ATT_PUISS_001;correcte;1
C3_TM_MATOLD_3E_ATT_PUISS_001;feedback_1;[[Je vois]] La question porte sur « Puissances et notation scientifique ». [[Je sais]] Mobiliser cette notion pour choisir une démarche correcte et justifier le résultat obtenu. [[J'en déduis]] Cette description correspond bien à la notion demandée.
C3_TM_MATOLD_3E_ATT_PUISS_001;feedback_2;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_TM_MATOLD_3E_ATT_PUISS_001;feedback_3;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_TM_MATOLD_3E_ATT_PUISS_001;feedback_4;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_TOLD_3E_ATT_RATIONNELS_001;intention;identifier
C3_TOLD_3E_ATT_RATIONNELS_001;notion;Nombres rationnels et racines carrées
C3_TOLD_3E_ATT_RATIONNELS_001;definition;Utiliser des nombres rationnels et des racines carrées dans des calculs exacts ou approchés.
C3_TOLD_3E_ATT_RATIONNELS_001;rappel;Cherche la propriété ou la démarche qui caractérise précisément la notion demandée.
C3_TOLD_3E_ATT_RATIONNELS_001;enonce;Quelle description correspond le mieux à « Nombres rationnels et racines carrées » ?
C3_TOLD_3E_ATT_RATIONNELS_001;option_1;Utiliser des nombres rationnels et des racines carrées dans des calculs exacts ou approchés.
C3_TOLD_3E_ATT_RATIONNELS_001;option_2;Mobiliser cette notion pour choisir une démarche correcte et justifier le résultat obtenu.
C3_TOLD_3E_ATT_RATIONNELS_001;option_3;Décomposer des entiers en facteurs premiers et exploiter cette décomposition.
C3_TOLD_3E_ATT_RATIONNELS_001;option_4;Transformer une expression littérale en développant, réduisant ou factorisant selon le besoin.
C3_TOLD_3E_ATT_RATIONNELS_001;correcte;1
C3_TOLD_3E_ATT_RATIONNELS_001;feedback_1;[[Je vois]] La question porte sur « Nombres rationnels et racines carrées ». [[Je sais]] Utiliser des nombres rationnels et des racines carrées dans des calculs exacts ou approchés. [[J'en déduis]] Cette description correspond bien à la notion demandée.
C3_TOLD_3E_ATT_RATIONNELS_001;feedback_2;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_TOLD_3E_ATT_RATIONNELS_001;feedback_3;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_TOLD_3E_ATT_RATIONNELS_001;feedback_4;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_LD_3E_ATT_DIVISIBILITE_001;intention;identifier
C3_LD_3E_ATT_DIVISIBILITE_001;notion;Divisibilité et facteurs premiers
C3_LD_3E_ATT_DIVISIBILITE_001;definition;Décomposer des entiers en facteurs premiers et exploiter cette décomposition.
C3_LD_3E_ATT_DIVISIBILITE_001;rappel;Cherche la propriété ou la démarche qui caractérise précisément la notion demandée.
C3_LD_3E_ATT_DIVISIBILITE_001;enonce;Quelle description correspond le mieux à « Divisibilité et facteurs premiers » ?
C3_LD_3E_ATT_DIVISIBILITE_001;option_1;Décomposer des entiers en facteurs premiers et exploiter cette décomposition.
C3_LD_3E_ATT_DIVISIBILITE_001;option_2;Mobiliser cette notion pour choisir une démarche correcte et justifier le résultat obtenu.
C3_LD_3E_ATT_DIVISIBILITE_001;option_3;Utiliser des nombres rationnels et des racines carrées dans des calculs exacts ou approchés.
C3_LD_3E_ATT_DIVISIBILITE_001;option_4;Transformer une expression littérale en développant, réduisant ou factorisant selon le besoin.
C3_LD_3E_ATT_DIVISIBILITE_001;correcte;1
C3_LD_3E_ATT_DIVISIBILITE_001;feedback_1;[[Je vois]] La question porte sur « Divisibilité et facteurs premiers ». [[Je sais]] Décomposer des entiers en facteurs premiers et exploiter cette décomposition. [[J'en déduis]] Cette description correspond bien à la notion demandée.
C3_LD_3E_ATT_DIVISIBILITE_001;feedback_2;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_LD_3E_ATT_DIVISIBILITE_001;feedback_3;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_LD_3E_ATT_DIVISIBILITE_001;feedback_4;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_MATOLD_3E_ATT_LITTERAL_001;intention;identifier
C3_MATOLD_3E_ATT_LITTERAL_001;notion;Calcul littéral avancé
C3_MATOLD_3E_ATT_LITTERAL_001;definition;Transformer une expression littérale en développant, réduisant ou factorisant selon le besoin.
C3_MATOLD_3E_ATT_LITTERAL_001;rappel;Cherche la propriété ou la démarche qui caractérise précisément la notion demandée.
C3_MATOLD_3E_ATT_LITTERAL_001;enonce;Quelle description correspond le mieux à « Calcul littéral avancé » ?
C3_MATOLD_3E_ATT_LITTERAL_001;option_1;Transformer une expression littérale en développant, réduisant ou factorisant selon le besoin.
C3_MATOLD_3E_ATT_LITTERAL_001;option_2;Mobiliser cette notion pour choisir une démarche correcte et justifier le résultat obtenu.
C3_MATOLD_3E_ATT_LITTERAL_001;option_3;Utiliser des nombres rationnels et des racines carrées dans des calculs exacts ou approchés.
C3_MATOLD_3E_ATT_LITTERAL_001;option_4;Décomposer des entiers en facteurs premiers et exploiter cette décomposition.
C3_MATOLD_3E_ATT_LITTERAL_001;correcte;1
C3_MATOLD_3E_ATT_LITTERAL_001;feedback_1;[[Je vois]] La question porte sur « Calcul littéral avancé ». [[Je sais]] Transformer une expression littérale en développant, réduisant ou factorisant selon le besoin. [[J'en déduis]] Cette description correspond bien à la notion demandée.
C3_MATOLD_3E_ATT_LITTERAL_001;feedback_2;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_MATOLD_3E_ATT_LITTERAL_001;feedback_3;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_MATOLD_3E_ATT_LITTERAL_001;feedback_4;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_ATOLD_3E_ATT_EQUATIONS_001;intention;identifier
C3_ATOLD_3E_ATT_EQUATIONS_001;notion;Équations et équations-produits
C3_ATOLD_3E_ATT_EQUATIONS_001;definition;Résoudre une équation et utiliser la propriété du produit nul lorsqu'une expression factorisée vaut zéro.
C3_ATOLD_3E_ATT_EQUATIONS_001;rappel;Cherche la propriété ou la démarche qui caractérise précisément la notion demandée.
C3_ATOLD_3E_ATT_EQUATIONS_001;enonce;Quelle description correspond le mieux à « Équations et équations-produits » ?
C3_ATOLD_3E_ATT_EQUATIONS_001;option_1;Résoudre une équation et utiliser la propriété du produit nul lorsqu'une expression factorisée vaut zéro.
C3_ATOLD_3E_ATT_EQUATIONS_001;option_2;Mobiliser cette notion pour choisir une démarche correcte et justifier le résultat obtenu.
C3_ATOLD_3E_ATT_EQUATIONS_001;option_3;Utiliser des nombres rationnels et des racines carrées dans des calculs exacts ou approchés.
C3_ATOLD_3E_ATT_EQUATIONS_001;option_4;Décomposer des entiers en facteurs premiers et exploiter cette décomposition.
C3_ATOLD_3E_ATT_EQUATIONS_001;correcte;1
C3_ATOLD_3E_ATT_EQUATIONS_001;feedback_1;[[Je vois]] La question porte sur « Équations et équations-produits ». [[Je sais]] Résoudre une équation et utiliser la propriété du produit nul lorsqu'une expression factorisée vaut zéro. [[J'en déduis]] Cette description correspond bien à la notion demandée.
C3_ATOLD_3E_ATT_EQUATIONS_001;feedback_2;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_ATOLD_3E_ATT_EQUATIONS_001;feedback_3;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_ATOLD_3E_ATT_EQUATIONS_001;feedback_4;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_ITM_MATOLD_3E_ATT_STAT_001;intention;identifier
C3_ITM_MATOLD_3E_ATT_STAT_001;notion;Statistiques et histogrammes
C3_ITM_MATOLD_3E_ATT_STAT_001;definition;Lire et synthétiser des données, notamment dans des représentations par classes ou histogrammes.
C3_ITM_MATOLD_3E_ATT_STAT_001;rappel;Cherche la propriété ou la démarche qui caractérise précisément la notion demandée.
C3_ITM_MATOLD_3E_ATT_STAT_001;enonce;Quelle description correspond le mieux à « Statistiques et histogrammes » ?
C3_ITM_MATOLD_3E_ATT_STAT_001;option_1;Lire et synthétiser des données, notamment dans des représentations par classes ou histogrammes.
C3_ITM_MATOLD_3E_ATT_STAT_001;option_2;Mobiliser cette notion pour choisir une démarche correcte et justifier le résultat obtenu.
C3_ITM_MATOLD_3E_ATT_STAT_001;option_3;Utiliser des nombres rationnels et des racines carrées dans des calculs exacts ou approchés.
C3_ITM_MATOLD_3E_ATT_STAT_001;option_4;Décomposer des entiers en facteurs premiers et exploiter cette décomposition.
C3_ITM_MATOLD_3E_ATT_STAT_001;correcte;1
C3_ITM_MATOLD_3E_ATT_STAT_001;feedback_1;[[Je vois]] La question porte sur « Statistiques et histogrammes ». [[Je sais]] Lire et synthétiser des données, notamment dans des représentations par classes ou histogrammes. [[J'en déduis]] Cette description correspond bien à la notion demandée.
C3_ITM_MATOLD_3E_ATT_STAT_001;feedback_2;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_ITM_MATOLD_3E_ATT_STAT_001;feedback_3;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_ITM_MATOLD_3E_ATT_STAT_001;feedback_4;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_TM_MATOLD_3E_ATT_PROBA_001;intention;identifier
C3_TM_MATOLD_3E_ATT_PROBA_001;notion;Probabilités et simulation
C3_TM_MATOLD_3E_ATT_PROBA_001;definition;Modéliser une expérience aléatoire et comparer une probabilité théorique à des fréquences simulées.
C3_TM_MATOLD_3E_ATT_PROBA_001;rappel;Cherche la propriété ou la démarche qui caractérise précisément la notion demandée.
C3_TM_MATOLD_3E_ATT_PROBA_001;enonce;Quelle description correspond le mieux à « Probabilités et simulation » ?
C3_TM_MATOLD_3E_ATT_PROBA_001;option_1;Modéliser une expérience aléatoire et comparer une probabilité théorique à des fréquences simulées.
C3_TM_MATOLD_3E_ATT_PROBA_001;option_2;Mobiliser cette notion pour choisir une démarche correcte et justifier le résultat obtenu.
C3_TM_MATOLD_3E_ATT_PROBA_001;option_3;Utiliser des nombres rationnels et des racines carrées dans des calculs exacts ou approchés.
C3_TM_MATOLD_3E_ATT_PROBA_001;option_4;Décomposer des entiers en facteurs premiers et exploiter cette décomposition.
C3_TM_MATOLD_3E_ATT_PROBA_001;correcte;1
C3_TM_MATOLD_3E_ATT_PROBA_001;feedback_1;[[Je vois]] La question porte sur « Probabilités et simulation ». [[Je sais]] Modéliser une expérience aléatoire et comparer une probabilité théorique à des fréquences simulées. [[J'en déduis]] Cette description correspond bien à la notion demandée.
C3_TM_MATOLD_3E_ATT_PROBA_001;feedback_2;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_TM_MATOLD_3E_ATT_PROBA_001;feedback_3;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_TM_MATOLD_3E_ATT_PROBA_001;feedback_4;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_TOLD_3E_ATT_PROPORTION_001;intention;identifier
C3_TOLD_3E_ATT_PROPORTION_001;notion;Proportionnalité et évolution
C3_TOLD_3E_ATT_PROPORTION_001;definition;Relier des grandeurs proportionnelles et interpréter une évolution, notamment en pourcentage.
C3_TOLD_3E_ATT_PROPORTION_001;rappel;Cherche la propriété ou la démarche qui caractérise précisément la notion demandée.
C3_TOLD_3E_ATT_PROPORTION_001;enonce;Quelle description correspond le mieux à « Proportionnalité et évolution » ?
C3_TOLD_3E_ATT_PROPORTION_001;option_1;Relier des grandeurs proportionnelles et interpréter une évolution, notamment en pourcentage.
C3_TOLD_3E_ATT_PROPORTION_001;option_2;Mobiliser cette notion pour choisir une démarche correcte et justifier le résultat obtenu.
C3_TOLD_3E_ATT_PROPORTION_001;option_3;Utiliser des nombres rationnels et des racines carrées dans des calculs exacts ou approchés.
C3_TOLD_3E_ATT_PROPORTION_001;option_4;Décomposer des entiers en facteurs premiers et exploiter cette décomposition.
C3_TOLD_3E_ATT_PROPORTION_001;correcte;1
C3_TOLD_3E_ATT_PROPORTION_001;feedback_1;[[Je vois]] La question porte sur « Proportionnalité et évolution ». [[Je sais]] Relier des grandeurs proportionnelles et interpréter une évolution, notamment en pourcentage. [[J'en déduis]] Cette description correspond bien à la notion demandée.
C3_TOLD_3E_ATT_PROPORTION_001;feedback_2;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_TOLD_3E_ATT_PROPORTION_001;feedback_3;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_TOLD_3E_ATT_PROPORTION_001;feedback_4;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_ATOLD_3E_ATT_FONCTIONS_001;intention;identifier
C3_ATOLD_3E_ATT_FONCTIONS_001;notion;Fonctions
C3_ATOLD_3E_ATT_FONCTIONS_001;definition;Passer entre une formule, un tableau de valeurs et une représentation graphique d'une fonction.
C3_ATOLD_3E_ATT_FONCTIONS_001;rappel;Cherche la propriété ou la démarche qui caractérise précisément la notion demandée.
C3_ATOLD_3E_ATT_FONCTIONS_001;enonce;Quelle description correspond le mieux à « Fonctions » ?
C3_ATOLD_3E_ATT_FONCTIONS_001;option_1;Passer entre une formule, un tableau de valeurs et une représentation graphique d'une fonction.
C3_ATOLD_3E_ATT_FONCTIONS_001;option_2;Mobiliser cette notion pour choisir une démarche correcte et justifier le résultat obtenu.
C3_ATOLD_3E_ATT_FONCTIONS_001;option_3;Utiliser des nombres rationnels et des racines carrées dans des calculs exacts ou approchés.
C3_ATOLD_3E_ATT_FONCTIONS_001;option_4;Décomposer des entiers en facteurs premiers et exploiter cette décomposition.
C3_ATOLD_3E_ATT_FONCTIONS_001;correcte;1
C3_ATOLD_3E_ATT_FONCTIONS_001;feedback_1;[[Je vois]] La question porte sur « Fonctions ». [[Je sais]] Passer entre une formule, un tableau de valeurs et une représentation graphique d'une fonction. [[J'en déduis]] Cette description correspond bien à la notion demandée.
C3_ATOLD_3E_ATT_FONCTIONS_001;feedback_2;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_ATOLD_3E_ATT_FONCTIONS_001;feedback_3;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
C3_ATOLD_3E_ATT_FONCTIONS_001;feedback_4;Cette proposition décrit une autre notion du programme. Compare-la avec la définition et le rappel.
